3M France,Chirurgien-dentiste,PONS MARC,09/10/2013,REPAS,€35,,
PIERRE FABRE MEDICAMENT,Médecin,DRAVIGNEY SAVARY JOELLE,15/10/2013,RESTAURATION,€31,,
PIERRE FABRE MEDICAMENT,Médecin,DRAVIGNEY SAVARY JOELLE,02/10/2013,RESTAURATION,€41,,
PIERRE FABRE MEDICAMENT,Médecin,DRILLAUD DENIS,19/03/2014,RESTAURATION,€25,,
PIERRE FABRE MEDICAMENT,Médecin,DRILLAUD DENIS,24/04/2013,Restauration,€31,,
PIERRE FABRE MEDICAMENT,Médecin,DRILLAUD DENIS,10/10/2012,Restauration,€32,,
PIERRE FABRE MEDICAMENT,Médecin,DRILLAUD DENIS,16/10/2013,RESTAURATION,€43,,
PIERRE FABRE MEDICAMENT,Médecin,DRILLAUD DENIS,11/06/2014,RESTAURATION,€25,,
PIERRE FABRE MEDICAMENT,Médecin,DRILLAUD DENIS,19/03/2014,RESTAURATION,€25,,
PIERRE FABRE MEDICAMENT,Médecin,DRILLAUD DENIS,24/04/2013,Restauration,€31,,
PIERRE FABRE MEDICAMENT,Médecin,ELAZEM ALAIN,21/11/2013,RESTAURATION,€32,,
PIERRE FABRE MEDICAMENT,Médecin,GENCEL LAURENT,14/02/2012,Restauration,€30,,
PIERRE FABRE MEDICAMENT,Médecin,GENCEL LAURENT,12/06/2012,Restauration,€28,,
PIERRE FABRE MEDICAMENT,Médecin,GENCEL LAURENT,04/12/2012,Restauration,€29,,
PIERRE FABRE MEDICAMENT,Médecin,GENCEL LAURENT,12/11/2013,RESTAURATION,€27,,
PIERRE FABRE MEDICAMENT,Médecin,GENCEL LAURENT,21/01/2014,RESTAURATION,€19,,
PIERRE FABRE MEDICAMENT,Médecin,GENCEL LAURENT,28/05/2013,Restauration,€28,,
PIERRE FABRE MEDICAMENT,Médecin,GRECIET SASSOUST MONIQUE,06/06/2012,Restauration,€40,,
PIERRE FABRE MEDICAMENT,Médecin,GRECIET SASSOUST MONIQUE,18/09/2012,Restauration,€32,,
PIERRE FABRE MEDICAMENT,Médecin,GRECIET SASSOUST MONIQUE,18/10/2012,Restauration,€36,,
PIERRE FABRE MEDICAMENT,Médecin,HAMMOUD JAMAL,20/03/2012,Restauration,€51,,
PIERRE FABRE MEDICAMENT,Médecin,HAMMOUD JAMAL,20/09/2012,Restauration,€23,,
PIERRE FABRE MEDICAMENT,Médecin,HOULIAT THIERRY,31/05/2013,Restauration,€45,,
PIERRE FABRE MEDICAMENT,Médecin,HOULIAT THIERRY,22/04/2013,Restauration,€52,,
PIERRE FABRE MEDICAMENT,Médecin,LEGAILLARD ELISABETH,20/09/2012,Frais de dÃƒÂ©placement,€41,,
PIERRE FABRE MEDICAMENT,Médecin,LEGAILLARD ELISABETH,20/09/2012,HÃƒÂ©bergement,€61,,
PIERRE FABRE MEDICAMENT,Médecin,LEGAILLARD ELISABETH,20/09/2012,Restauration,€111,,
PIERRE FABRE MEDICAMENT,Médecin,REMY VINCENT,06/07/2012,Restauration,€37,,
PIERRE FABRE MEDICAMENT,Médecin,TEULE TACHOIRES HELENE,22/02/2013,Restauration,€45,,
PIERRE FABRE MEDICAMENT,Pédicure-podologue,TOMASIK VIRGINIE,04/05/2012,FRAIS DE DEPLACEMENT,€19,,
PIERRE FABRE MEDICAMENT,Pédicure-podologue,TOMASIK VIRGINIE,04/05/2012,HEBERGEMENT,€57,,
PIERRE FABRE MEDICAMENT,Pédicure-podologue,TOMASIK VIRGINIE,04/05/2012,Restauration,€96,,
PIERRE FABRE MEDICAMENT,Pharmacien,BENARD HELENE,23/01/2012,Restauration,€40,,
PIERRE FABRE MEDICAMENT,Pharmacien,DUFRENNE MARC,29/03/2012,Restauration,€30,,
PIERRE FABRE MEDICAMENT,Pharmacien,LIGEOIX BENOIT,27/09/2013,RESTAURATION,€30,,
Prodition,Audioprothésiste,BOURGEOIS ANTOINE,04/04/2014,Invitations,€28,,
Prodition,Audioprothésiste,BOURGEOIS ANTOINE,04/04/2014,Repas,€28,,
PRODUITS DENTAIRES PIERRE ROLLAND,Chirurgien-dentiste,LABORDE SOPHIE,07/02/2014,DON DE PRODUITS,€151,,
PRODUITS DENTAIRES PIERRE ROLLAND,Chirurgien-dentiste,LACRAMPE GLADYS,03/09/2012,DON PRODUITS,€353,,
PRODUITS DENTAIRES PIERRE ROLLAND,Chirurgien-dentiste,LEPRAT Julie,27/03/2014,Don Produit,€355,,
PRODUITS DENTAIRES PIERRE ROLLAND,Chirurgien-dentiste,PERET AGATHE,12/04/2012,DON PRODUITS,€353,,
RADIANTE,Pharmacien,MERCE Marcel,27/04/2012,Repas,€25,,
RADIANTE,Pharmacien,MERCE Marcel,19/06/2012,Repas,€24,,
RESEARCH NOW SAS,Médecin,BOUSCAU-FAURE Frédéric,31/10/2013,enquête,€19,,
RESEARCH NOW SAS,Médecin,CARLES Dominique,20/09/2013,enquête,€19,,
RESEARCH NOW SAS,Médecin,FABERES GILLES,29/01/2013,enquête,€17,,
RESEARCH NOW SAS,Médecin,GABRIEL Frédéric,23/09/2013,enquête,€19,,
RESMED SAS,Chirurgien-dentiste,CLEDES RAPHAËL,19/06/2014,Transport,€37,,
RESMED SAS,Chirurgien-dentiste,CLEDES RAPHAËL,19/06/2014,Repas,€25,,
RIVORTHO,Médecin,GUILLO STEPHANE,18/02/2013,REPAS,€78,,
RIVORTHO,Médecin,GUILLO STEPHANE,20/02/2013,TRANSPORT,€270,,
RIVORTHO,Médecin,GUILLO STEPHANE,20/02/2013,TRANSPORT,€175,,
RIVORTHO,Médecin,GUILLO STEPHANE,10/05/2013,TRANSPORT,"€1,022",,
RIVORTHO,Médecin,GUILLO STEPHANE,10/05/2013,REPAS,€23,,
RIVORTHO,Médecin,GUILLO STEPHANE,30/05/2013,TRANSPORT,€170,,
RIVORTHO,Médecin,GUILLO STEPHANE,26/06/2013,REPAS,€26,,
RIVORTHO,Médecin,GUILLO STEPHANE,26/06/2013,REPAS,€54,,
RIVORTHO,Médecin,GUILLO STEPHANE,26/06/2013,REPAS,€15,,
RIVORTHO,Médecin,GUILLO STEPHANE,26/06/2013,HEBERGEMENT,€255,,
RIVORTHO,Médecin,GUILLO STEPHANE,26/06/2013,HEBERGEMENT,€255,,
RIVORTHO,Médecin,GUILLO STEPHANE,26/06/2013,HEBERGEMENT,€255,,
RIVORTHO,Médecin,GUILLO STEPHANE,26/06/2013,Repas,€19,,
RIVORTHO,Médecin,GUILLO STEPHANE,26/06/2013,REPAS,€56,,
RIVORTHO,Médecin,GUILLO STEPHANE,26/06/2013,HEBERGEMENT,€452,,
RIVORTHO,Médecin,GUILLO STEPHANE,26/06/2013,HEBERGEMENT,€255,,
ROCHE DIAGNOSTICS FRANCE,Médecin,URSULE-LABUSSIERE HELENE,11/09/2013,REPAS,€56,,
ROCHE SAS,Infirmier,VALLEAU ANNE MARIE,12/06/2014,Repas,€28,,
ROCHE SAS,Infirmier,VALLEAU ANNE MARIE,18/03/2014,Repas,€39,,
ROCHE SAS,Médecin,BARONNET CABANTOUS LAURENCE,24/01/2013,Transport,€330,,
ROCHE SAS,Médecin,BARONNET CABANTOUS LAURENCE,24/01/2013,Restauration,€49,,
ROCHE SAS,Médecin,BARONNET CABANTOUS LAURENCE,24/01/2013,Hébergement,€199,,
ROCHE SAS,Médecin,BARONNET CABANTOUS LAURENCE,24/01/2013,Frais remboursés (transport),€66,,
ROCHE SAS,Médecin,BARONNET CABANTOUS LAURENCE,24/01/2013,Restauration,€10,,
ROCHE SAS,Médecin,CIPRIANO GERARD,20/06/2014,Repas,€14,,
ROCHE SAS,Médecin,GUILLOT MURIEL,20/06/2014,Repas,€14,,
ROCHE SAS,Médecin,GUILLOT MURIEL,21/10/2013,Repas,€22,,
ROCHE SAS,Médecin,LARRAN MOULIES MICHELE,21/10/2013,Repas,€22,,
ROCHE SAS,Médecin,LARRAN MOULIES MICHELE,20/06/2014,Repas,€14,,
ROCHE SAS,Médecin,NGUYEN VALERIE,21/10/2013,Repas,€22,,
ROTTAPHARM SAS,Médecin,ANDRIEUX ANNICK,19/05/2014,DEJEUNER,€44,,
ROTTAPHARM SAS,Médecin,BARANOWSKI DOMINIQUE,07/02/2014,DEJEUNER/DEJEUNER RESTAURANT,€35,,
ROTTAPHARM SAS,Médecin,CHEVILLARD JEAN,13/06/2013,CONGRES/REPAS 13.06.13,€50,,
ROTTAPHARM SAS,Médecin,CHEVILLARD JEAN,13/06/2013,CONGRES/REPAS 12.06.13,€59,,
ROTTAPHARM SAS,Médecin,CHEVILLARD JEAN,13/06/2013,CONGRES/COCKTAIL,€10,,
ROTTAPHARM SAS,Médecin,CHEVILLARD JEAN,13/06/2013,CONGRES/REPAS 14.06.13,€59,,
ROTTAPHARM SAS,Médecin,CHEVILLARD JEAN,13/06/2013,CONGRES/REPAS 14.06.13,€59,,
ROTTAPHARM SAS,Médecin,DELMEULE THIERRY,16/01/2014,SOIREE,€50,,
ROTTAPHARM SAS,Médecin,DRILLAUD DENIS,05/06/2013,DEJEUNER,€34,,
ROTTAPHARM SAS,Médecin,GIAUQUE ERIC,06/06/2013,SOIREE,€46,,
ROTTAPHARM SAS,Médecin,GIAUQUE ERIC,07/11/2013,SOIREE,€50,,
ROTTAPHARM SAS,Médecin,GIAUQUE ERIC,03/12/2013,SOIREE,€47,,
ROTTAPHARM SAS,Médecin,GIAUQUE ERIC,06/06/2012,Transport,€413,,
ROTTAPHARM SAS,Médecin,GIAUQUE ERIC,06/06/2012,Hébergement,€165,,
ROTTAPHARM SAS,Médecin,GIAUQUE ERIC,06/06/2012,Inscription,€650,,
ROTTAPHARM SAS,Médecin,LABANERE CLAUDE,11/04/2014,DEJEUNER,€35,,
ROTTAPHARM SAS,Médecin,MERLE FRANCIS,08/11/2013,DEJEUNER,€22,,
ROTTAPHARM SAS,Médecin,RIGAL EMILIE,19/05/2014,DEJEUNER,€44,,
SANDOZ,Pharmacien,PAQUIER CATHERINE,11/06/2014,REPAS,€20,,
SANOFI AVENTIS FRANCE,Etudiant,CASSIER BENOIT,11/02/2014,Repas,€40,,
SANOFI AVENTIS FRANCE,Médecin,ABADIE PIERRE,11/10/2013,Restauration,€184,,
SANOFI AVENTIS FRANCE,Médecin,COCHET CHANTAL,14/09/2013,Restauration,€120,,
SANOFI AVENTIS FRANCE,Médecin,DRILLAUD DENIS,30/04/2014,Repas,€34,,
SANOFI AVENTIS FRANCE,Médecin,DUBOURG HERVE,29/11/2013,Frais d'inscription à une réunion scientifique,€210,,
SANOFI AVENTIS FRANCE,Médecin,DUBOURG HERVE,29/11/2013,Transport,€194,,
SANOFI AVENTIS FRANCE,Médecin,GENCEL LAURENT,02/07/2013,Restauration,€29,,
SANOFI AVENTIS FRANCE,Médecin,GIGANDET TAMARELLE CATHERINE,11/07/2013,Restauration,€18,,
SANOFI AVENTIS FRANCE,Médecin,HAMMOUD JAMAL,29/08/2013,Restauration,€37,,
SANOFI AVENTIS FRANCE,Médecin,HAMMOUD JAMAL,12/02/2014,Repas,€48,,
SANOFI AVENTIS FRANCE,Médecin,JEANTET ANNE MARIE,28/04/2014,Repas,€20,,
SANOFI AVENTIS FRANCE,Médecin,LABANERE CLAUDE,06/06/2014,Repas,€29,,
SANOFI AVENTIS FRANCE,Médecin,MERLE FRANCIS,06/06/2014,Repas,€29,,
SANOFI AVENTIS FRANCE,Médecin,NAVARRANNE ROUMEC ANNE,10/12/2013,Restauration,€32,,
SANOFI AVENTIS FRANCE,Médecin,NAVARRANNE ROUMEC ANNE,14/09/2013,Restauration,€364,,
SANOFI AVENTIS FRANCE,Médecin,NAVARRANNE ROUMEC ANNE,29/11/2013,Restauration,€51,,
SANOFI AVENTIS FRANCE,Médecin,NAVARRANNE ROUMEC ANNE,14/09/2013,Hébergement,€262,,
SANOFI AVENTIS FRANCE,Médecin,NAVARRANNE ROUMEC ANNE,29/11/2013,Transport,€232,,
SANOFI AVENTIS FRANCE,Médecin,NAVARRANNE ROUMEC ANNE,20/02/2014,Repas,€38,,
SANOFI AVENTIS FRANCE,Médecin,NAVARRANNE ROUMEC ANNE,29/11/2013,Frais d'inscription à une réunion scientifique,€210,,
SANOFI AVENTIS FRANCE,Médecin,PETRIAT HERVE,03/06/2014,Repas,€28,,
SANOFI AVENTIS FRANCE,Médecin,PREVOT NICOLAS,11/10/2013,Restauration,€184,,
SANOFI AVENTIS FRANCE,Pharmacien,DUFRENNE MARC,13/01/2014,Repas,€18,,
SANOFI AVENTIS FRANCE,Pharmacien,DUFRENNE MARC,11/02/2014,Repas,€40,,
SANOFI AVENTIS FRANCE,Pharmacien,PONS CECILE,13/03/2014,Repas,€45,,
SANOFI AVENTIS FRANCE,Pharmacien,SZTARK ALAIN,13/03/2014,Repas,€45,,
SANOFI AVENTIS FRANCE,Pharmacien,THIBAULT DANIELE,13/01/2014,Repas,€18,,
SANOFI AVENTIS FRANCE,Pharmacien,THIBAULT DANIELE,11/02/2014,Repas,€40,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,BOUX KARELLE,13/03/2014,Repas,€45,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,CAZAUX KARINE,11/02/2014,Repas,€40,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,LABORIEUX CHRISTELLE,11/02/2014,Repas,€40,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,LOPEZ STEPHANIE,11/02/2014,Repas,€40,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,RABIER JEAN PHILIPPE,13/03/2014,Repas,€45,,
SANOFI AVENTIS FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,ROMEFORT MELISSA,13/03/2014,Repas,€45,,
SANOFI PASTEUR MSD SNC,Médecin,BARANOWSKI DOMINIQUE,13/03/2014,Transport,€413,,
SANOFI PASTEUR MSD SNC,Médecin,BARANOWSKI DOMINIQUE,13/03/2014,Repas,€33,,
SANOFI PASTEUR MSD SNC,Médecin,BONNET AGNÈS,23/10/2013,Autre : [Inscription],€510,,
SANOFI PASTEUR MSD SNC,Médecin,DRAVIGNEY SAVARY JOELLE,29/01/2014,Repas,€38,,
SBM,Médecin,COLOMBET PHILIPPE,26/11/2013,REPAS,€18,,
SBM,Médecin,COLOMBET PHILIPPE,03/09/2013,REPAS,€18,,
SBM,Médecin,COLOMBET PHILIPPE,09/07/2013,REPAS,€24,,
SBM,Médecin,COLOMBET PHILIPPE,07/10/2013,REPAS,€14,,
SBM,Médecin,COLOMBET PHILIPPE,28/10/2013,REPAS,€19,,
SBM,Médecin,COLOMBET PHILIPPE,03/12/2013,REPAS,€10,,
SBM,Médecin,DE LA VIGNE CHRISTOPHE,10/12/2013,REPAS,€16,,
SBM,Médecin,JAMBOU STEPHANE,23/07/2013,REPAS,€23,,
SBM,Médecin,JAMBOU STEPHANE,16/12/2013,TRANSPORT,€983,,
SBM,Médecin,JAMBOU STEPHANE,13/10/2013,REPAS,€14,,
SIEMENS AUDIOLOGIE,Audioprothésiste,EHRHARD SANDRINE,19/02/2014,AUTRE : [BOISSON],€21,,
SIEMENS AUDIOLOGIE,Audioprothésiste,ROUX MATHIEU,17/12/2013,AUTRE : [BOISSON],€21,,
Small Bone Innovations International SAS,Médecin,CARLIER YACINE,03/10/2013,REPAS,€45,,
Small Bone Innovations International SAS,Médecin,CARLIER YACINE,04/10/2013,REPAS,€30,,
Small Bone Innovations International SAS,Médecin,CARLIER YACINE,03/10/2013,HEBERGEMENT,€162,,
Small Bone Innovations International SAS,Médecin,CARLIER YACINE,21/11/2013,TRANSPORT,€137,,
Smith & Nephew S.A.S.,Infirmier,DESPORT JULIEN,25/04/2014,REPAS,€26,,
Smith & Nephew S.A.S.,Infirmier,GUEGAN JEAN,25/04/2014,REPAS,€26,,
Smith & Nephew S.A.S.,Infirmier,GUEHRIA MICHELE,25/04/2014,REPAS,€26,,
Smith & Nephew S.A.S.,Infirmier,MARTINEZ KARINE,25/04/2014,REPAS,€26,,
Smith & Nephew S.A.S.,Médecin,CORDIER GUILLAUME,29/06/2013,TRANSPORT,€58,,
Smith & Nephew S.A.S.,Médecin,DE LAVIGNE CHRISTOPHE,23/12/2013,REPAS,€25,,
Smith & Nephew S.A.S.,Médecin,GUILLOT MURIEL,10/01/2014,REPAS,€11,,
SORIN GROUP FRANCE,Médecin,CHEVALIER LAURENT,22/01/2014,Repas,€22,,
SORIN GROUP FRANCE,Médecin,CORNELOUP LUC,22/01/2014,Repas,€22,,
SORIN GROUP FRANCE,Médecin,CORNELOUP LUC,30/04/2014,Repas,€29,,
SORIN GROUP FRANCE,Médecin,CORNELOUP LUC,27/05/2013,Repas,€38,,
SORIN GROUP FRANCE,Médecin,Gencel Laurent,07/05/2014,REPAS,€254,,
SORIN GROUP FRANCE,Médecin,Gencel Laurent,07/05/2014,HEBERGEMENT,"€1,092",,
SORIN GROUP FRANCE,Médecin,Gencel Laurent,07/05/2014,HEBERGEMENT,"€1,092",,
SORIN GROUP FRANCE,Médecin,Gencel Laurent,07/05/2014,AUTRE: [FRAIS],€119,,
SORIN GROUP FRANCE,Médecin,Gencel Laurent,07/05/2014,TRANSPORT,€987,,
SORIN GROUP FRANCE,Médecin,MIGNOT AUDE,22/01/2014,Repas,€22,,
SOS OXYGENE ATLANTIQUE CENTRE,Association professionnel de santé,CENTRE D'ÉDUCATION THÉRAPEUTIQUE DE BORDEAUX AQUITAINE,23/04/2014,Dons de fonctionnement,"€15,000",,
SOS OXYGENE ATLANTIQUE CENTRE,Médecin,JAUSSAUD JEREMIE,30/04/2014,Repas,€29,,
STALLERGENES SA,Médecin,GRECIET SASSOUST MONIQUE,16/04/2014,REPAS,€60,,
STALLERGENES SA,Médecin,GRECIET SASSOUST MONIQUE,10/06/2014,REPAS,€55,,
STALLERGENES SA,Médecin,GRECIET SASSOUST MONIQUE,16/04/2014,REPAS,€33,,
STALLERGENES SA,Médecin,GRECIET SASSOUST MONIQUE,03/10/2013,REPAS,€420,,
STALLERGENES SA,Médecin,GRECIET SASSOUST MONIQUE,24/01/2014,REPAS,€32,,
STALLERGENES SA,Médecin,GRECIET SASSOUST MONIQUE,03/10/2013,TRANSPORT,€167,,
STALLERGENES SA,Médecin,GRECIET SASSOUST MONIQUE,31/10/2013,REPAS,€38,,
STALLERGENES SA,Médecin,GRECIET SASSOUST MONIQUE,03/10/2013,HEBERGEMENT,€429,,
STALLERGENES SA,Médecin,GRECIET SASSOUST MONIQUE,12/07/2013,REPAS,€41,,
STALLERGENES SA,Médecin,LOVATO BERTRAND,29/10/2013,REPAS,€23,,
STALLERGENES SA,Médecin,LOVATO BERTRAND,12/12/2013,REPAS,€50,,
St Jude Medical France SAS,Médecin,CHEVALIER LAURENT,24/03/2014,Repas,€22,,
St Jude Medical France SAS,Médecin,CORNELOUP LUC,24/03/2014,Repas,€22,,
St Jude Medical France SAS,Médecin,GENCEL LAURENT,30/05/2014,Repas,€45,,
St Jude Medical France SAS,Médecin,GENCEL LAURENT,24/03/2014,Repas,€22,,
St Jude Medical France SAS,Médecin,GENCEL LAURENT,19/12/2013,Repas,€60,,
St Jude Medical France SAS,Médecin,GENCEL LAURENT,06/02/2014,Repas,€60,,
St Jude Medical France SAS,Médecin,GENCEL LAURENT,13/09/2013,Repas,€60,,
St Jude Medical France SAS,Médecin,GENCEL LAURENT,08/11/2013,Repas,€60,,
SUD OUEST ORTHOPEDIE,Médecin,CORDIER GUILLAUME,16/01/2014,RESTAURATION,€74,,
SYNTHES,Médecin,BERNARD Pierre,06/09/2013,TRANSPORT,€336,,
SYNTHES,Médecin,BERNARD Pierre,11/10/2013,REPAS,€68,,
SYNTHES,Médecin,BERNARD Pierre,06/09/2013,INSCRIPTION,"€1,400",,
SYNTHES,Médecin,BERNARD Pierre,06/09/2013,HEBERGEMENT,€172,,
SYNTHES,Médecin,FLURIN Pierre Henri,13/11/2013,REPAS,€60,,
SYNTHES,Médecin,MANGIONE PAOLO,11/10/2013,REPAS,€21,,
SYNTHES,Médecin,MANGIONE PAOLO,11/10/2013,REPAS,€68,,
Takeda France,Infirmier,MARTIN DUPONT Francoise,31/03/2014,REPAS,€19,,
Takeda France,Médecin,BERTHELOT CALMELS Valerie,27/09/2013,REPAS,€24,,
Takeda France,Médecin,BERTHELOT CALMELS Valerie,23/05/2014,REPAS,€21,,
Takeda France,Médecin,COMBY VIALLARD Marie,27/09/2013,REPAS,€24,,
Takeda France,Médecin,COMBY VIALLARD Marie,23/05/2014,REPAS,€21,,
Takeda France,Médecin,ELLA NGUEMA Anne laure,06/03/2014,REPAS,€38,,
Takeda France,Médecin,IZARD Stephane,06/03/2014,REPAS,€38,,
Takeda France,Médecin,JEANTET Anne marie,17/03/2014,REPAS,€30,,
Takeda France,Médecin,KUNZELMANN Valerie,30/09/2013,REPAS,€23,,
Takeda France,Médecin,LOVATO Bertrand,06/03/2014,REPAS,€38,,
Takeda France,Médecin,LOVATO Bertrand,23/05/2014,REPAS,€21,,
Takeda France,Pharmacien,BENARD HELENE,04/06/2014,Repas,€57,,
Takeda France,Pharmacien,BENARD PATRICK,04/06/2014,Repas,€57,,
Takeda France,Pharmacien,DAGNAUD CHANTAL,04/06/2014,Repas,€57,,
Takeda France,Pharmacien,LOTZ JULIE,04/06/2014,Repas,€57,,
Takeda France,Pharmacien,VERDIER FRANCOIS,04/06/2014,Repas,€57,,
TEVA SANTE SAS,Médecin,BONNET AGNES,23/10/2013,REPAS,€53,,
TEVA SANTE SAS,Médecin,BONNET AGNES,09/04/2014,REPAS,€59,,
TEVA SANTE SAS,Médecin,BONNET AGNES,18/09/2013,AUTRE : INSCRIPTION,€750,,
TEVA SANTE SAS,Médecin,BONNET AGNES,18/09/2013,TRANSPORT,€308,,
TEVA SANTE SAS,Médecin,BONNET AGNES,18/09/2013,HEBERGEMENT,€537,,
TEVA SANTE SAS,Médecin,BONNET AGNES,18/09/2013,REPAS,€120,,
TEVA SANTE SAS,Médecin,COMBY VIALLARD MARIE,03/10/2013,AUTRE : INSCRIPTION,€195,,
TEVA SANTE SAS,Médecin,COMBY VIALLARD MARIE,03/10/2013,REPAS,€20,,
TEVA SANTE SAS,Médecin,DRAVIGNEY JOELLE,19/03/2014,AUTRE : INSCRIPTION,€67,,
TEVA SANTE SAS,Médecin,DRAVIGNEY JOELLE,23/10/2013,AUTRE : INSCRIPTION,€510,,
TEVA SANTE SAS,Médecin,DRILLAUD DENIS,22/01/2014,REPAS,€28,,
TEVA SANTE SAS,Médecin,HAMMOUD JAMAL,05/12/2013,REPAS,€43,,
TEVA SANTE SAS,Médecin,HAMMOUD JAMAL,18/06/2014,REPAS,€46,,
TEVA SANTE SAS,Médecin,HAMMOUD JAMAL,15/01/2014,REPAS,€37,,
TEVA SANTE SAS,Pharmacien,GRANDCLAUDE HUGUETTE,17/04/2014,REPAS,€65,,
TEVA SANTE SAS,Pharmacien,GRAULLE PHILIPPE,05/06/2014,REPAS,€60,,
TEVA SANTE SAS,Pharmacien,GRAULLE PHILIPPE,05/06/2014,REPAS,€60,,
TEVA SANTE SAS,Pharmacien,LAGARDE SYLVIE,19/09/2013,REPAS,€60,,
TEVA SANTE SAS,Pharmacien,LAGARDE SYLVIE,05/06/2014,REPAS,€60,,
TEVA SANTE SAS,Pharmacien,LAGARDE SYLVIE,05/06/2014,REPAS,€60,,
THERABEL LUCIEN PHARMA,Médecin,ANDRIEU BERNARD,07/05/2013,REPAS,€26,,
THERABEL LUCIEN PHARMA,Médecin,CINA GERARD,26/03/2013,REPAS,€54,,
THERABEL LUCIEN PHARMA,Médecin,CINA GERARD,11/03/2014,REPAS,€31,,
THERABEL LUCIEN PHARMA,Médecin,CINA GERARD,11/03/2014,REPAS,€60,,
THERABEL LUCIEN PHARMA,Médecin,CINA GERARD,06/04/2013,HOSPITALITE,€285,,
THERABEL LUCIEN PHARMA,Médecin,CINA GERARD,25/03/2013,REPAS,€19,,
THERABEL LUCIEN PHARMA,Médecin,CINA GERARD,06/06/2014,REPAS,€31,,
THERABEL LUCIEN PHARMA,Médecin,DRILLAUD DENIS,06/02/2013,REPAS,€29,,
THERABEL LUCIEN PHARMA,Médecin,DRILLAUD DENIS,29/01/2014,REPAS,€36,,
THERABEL LUCIEN PHARMA,Médecin,DRILLAUD DENIS,04/09/2013,REPAS,€29,,
THERABEL LUCIEN PHARMA,Médecin,GRECIET SASSOUST MONIQUE,08/02/2013,REPAS,€28,,
THERABEL LUCIEN PHARMA,Médecin,GRECIET SASSOUST MONIQUE,08/02/2013,REPAS,€28,,
THERABEL LUCIEN PHARMA,Médecin,GRECIET SASSOUST MONIQUE,25/04/2013,REPAS,€31,,
THERABEL LUCIEN PHARMA,Médecin,HAMMOUD JAMAL,28/05/2013,REPAS,€36,,
THERABEL LUCIEN PHARMA,Médecin,HAMMOUD JAMAL,05/06/2014,REPAS,€60,,
THERABEL LUCIEN PHARMA,Médecin,HOULIAT THIERRY,23/04/2013,REPAS,€39,,
THERABEL LUCIEN PHARMA,Médecin,HOULIAT THIERRY,11/03/2014,REPAS,€60,,
THERABEL LUCIEN PHARMA,Médecin,LACHIVER ERIC,15/05/2013,REPAS,€33,,
THERABEL LUCIEN PHARMA,Médecin,LANTA JEAN LOUIS,13/03/2013,REPAS,€28,,
THERABEL LUCIEN PHARMA,Médecin,LANTA J LOUIS,30/01/2014,REPAS,€39,,
THERABEL LUCIEN PHARMA,Médecin,LECOCQ LAURENT,13/03/2013,REPAS,€28,,
THERABEL LUCIEN PHARMA,Médecin,MUNCK DIDIER,27/02/2013,REPAS,€36,,
THERABEL LUCIEN PHARMA,Médecin,TREBESSES JEAN MICHEL,26/03/2013,REPAS,€54,,
THUASNE,Etudiant,BEGUERIE LOUIS,25/03/2014,REPAS,€23,,
THUASNE,Pharmacien,GAY AURORE,25/03/2014,REPAS,€23,,
THUASNE,Pharmacien,LACHEZE GUILLAUME,25/03/2014,REPAS,€23,,
THUASNE,Pharmacien,LACHEZE JEAN PIERRE,25/03/2014,REPAS,€23,,
THUASNE,Pharmacien,LACHEZE SOPHIE,25/03/2014,REPAS,€23,,
THUASNE,Pharmacien,LE VELLY ALEXANDRE,25/03/2014,REPAS,€23,,
THUASNE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,BEGUERIE ANTOINE,25/03/2014,REPAS,€23,,
THUASNE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,BONNETAZ CHRISTINE,25/03/2014,REPAS,€23,,
THUASNE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,BOUCHERET VANESSA,25/03/2014,REPAS,€23,,
THUASNE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,BOUTOULE HELENE,25/03/2014,REPAS,€23,,
THUASNE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,CAPDET DAVID,25/03/2014,REPAS,€23,,
THUASNE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,DELAIT GWENAELLE,25/03/2014,REPAS,€23,,
THUASNE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,DI NARDI AURELIE,25/03/2014,REPAS,€23,,
THUASNE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,FRANCIS MARJORIE,25/03/2014,REPAS,€23,,
THUASNE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,GOUSSON STHEPHANIE,25/03/2014,REPAS,€23,,
THUASNE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,GRAND CHRISTINE,25/03/2014,REPAS,€23,,
THUASNE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,LALUNG MARIANNE,25/03/2014,REPAS,€23,,
